rating,int_action_text,acc_action_text
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.04950495053333341,-0.06006600666666657
0.0,-0.1365518899430809,-0.16568295985154605
0.0,-0.23556179100974772,-0.28581497318487936
0.0,-0.3345716920764143,-0.40594698651821276
0.0,-0.433581593143081,-0.5260789998515459
0.0,-0.5325914942097479,-0.6462110131848796
0.0,-0.47143502684687966,-0.7617005228985948
0.0,-0.3882667100468794,-0.8765520079652619
0.0,-0.21805145383713195,-0.885786539847049
0.0,-0.035873235970464636,-0.8805060115803823
0.0,0.14630498189620111,-0.8752254833137156
0.0,0.3284831997628683,-0.869944955047049
0.0,0.5106614176295352,-0.8646644267803824
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.600736622868304,-0.8633883774862845
0.0,0.5400105503349701,-0.8686689057529512
0.0,0.4792844778016371,-0.8739494340196178
0.0,0.41855840526830407,-0.8792299622862845
0.0,0.3578323327349699,-0.8845104905529512
0.0,0.29710626020163716,-0.8897910188196179
0.0,0.23638018766830357,-0.8950715470862844
0.0,0.17565411513497012,-0.9003520753529511
0.0,0.16831683199999986,-0.9009900999999999
0.0,0.1010005322116767,-0.7965337726614135
0.0,0.02443287541167649,-0.6777218913280799
0.0,-0.05213478138832357,-0.5589100099947467
0.0,-0.12870243818832278,-0.4400981286614142
0.0,-0.20527009498832358,-0.3212862473280801
0.0,-0.2818377517883235,-0.20247436599474666
0.0,-0.3769754223634551,-0.17419130161003976
0.0,-0.4456327200417982,-0.20340010401529227
0.0,-0.46675483230846504,-0.30637040108195973
0.0,-0.48787694457513175,-0.40934069814862645
0.0,-0.5113203085343841,-0.3846421507164034
0.0,-0.5350826848010509,-0.34239792618306963
0.0,-0.5588450610677175,-0.3001537016497366
0.0,-0.5745984796925859,-0.21886580870111033
0.0,-0.5772387436925858,-0.07365128710111037
0.0,-0.5798790076925858,0.07156323449889058
0.0,-0.503596713441334,0.1448189526909489
0.0,-0.4154668809487484,0.1531237055253922
0.0,-0.32569790414874833,0.07127552045872562
0.0,-0.23592892734874782,-0.010572664607941533
0.0,-0.14615995054874845,-0.09242084967460784
0.0,-0.056390973748748366,-0.17426903474127442
0.0,0.03337800305125171,-0.256117219807941
0.0,0.08910890999999993,-0.306930694
0.0,0.11513802231056644,-0.3349620455946244
0.0,0.18378488711056618,-0.4088894381279578
0.0,0.2524317519105664,-0.48281683066129133
0.0,0.3001873512428492,-0.5497804681168675
0.0,0.3450718397761824,-0.6157870686502015
0.0,0.38995632830951565,-0.6817936691835343
0.0,0.43484081684284914,-0.7478002697168676
0.0,0.34973520941915354,-0.7836305980121411
0.0,0.18340900872971588,-0.7423097607757176
0.0,0.0038710548630493235,-0.6789434242423843
0.0,-0.16665682166923346,-0.6185804467868081
0.0,-0.3224323992692311,-0.5631349022534756
0.0,-0.47820797686923144,-0.5076893577201421
0.0,-0.6339835544692314,-0.4522438131868087
0.0,-0.73369642877887,-0.40981282475820174
0.0,-0.7416172210455367,-0.38869071249153514
0.0,-0.7379317546148286,-0.38149611061482874
0.0,-0.7326512266148287,-0.37621558261482874
0.0,-0.7273706986148286,-0.3709350546148287
0.0,-0.7220901706148287,-0.3656545266148287
0.0,-0.7168096426148287,-0.3603739986148288
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.06637023183149765,-0.026297703770527505
0.0,-0.10078760267899227,-0.0369979806095634
0.0,-0.20507803174565878,-0.07528180887622994
0.0,-0.30936846081232544,-0.11356563714289677
0.0,-0.41365888987899235,-0.15184946540956332
0.0,-0.5179493189456589,-0.19013329367623
0.0,-0.6222397480123257,-0.22841712194289657
0.0,-0.7265301770789907,-0.2667009502095628
0.0,-0.782178218,-0.28712871199999995
0.0,-0.782178218,-0.28712871199999995
0.0,-0.782178218,-0.28712871199999995
0.0,-0.782178218,-0.28712871199999995
0.0,-0.6010156917145414,-0.3611246734768367
0.0,-0.4135569458478747,-0.4376923302768367
0.0,-0.22609819998120798,-0.5142599870768368
0.0,-0.08543466298242365,-0.5637356808873402
0.0,0.0016940498175776497,-0.582217529154007
0.0,0.08882276261757767,-0.6006993774206738
0.0,0.1759514754175777,-0.6191812256873405
0.0,0.1756470348654524,-0.6019509408771704
0.0,0.0753170017987857,-0.5438651323438372
0.0,-0.025013031267881018,-0.48577932381050376
0.0,-0.1253430643345476,-0.4276935152771704
0.0,-0.12871287199999998,-0.4257425740000001
0.0,-0.12871287199999998,-0.4257425740000001
0.0,-0.12871287199999998,-0.4257425740000001
0.0,-0.12871287199999998,-0.4257425740000001
0.0,-0.12871287199999998,-0.4257425740000001
0.0,-0.088074927391379,-0.44667727273023666
0.0,-0.0009462143247122867,-0.49156176126357
0.0,0.08618249874195456,-0.5364462497969033
0.0,0.17331121180862114,-0.5813307383302367
0.0,0.2604399248752854,-0.6262152268635688
0.0,0.3475686379419568,-0.6710997153969046
0.0,0.4346973510086212,-0.7159842039302365
0.0,0.5218260640752876,-0.7608686924635699
0.0,0.5247524759999999,-0.762376238
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.024621905934959044,-0.07820166098289093
0.0,-0.07083760054623511,-0.08110391958319398
0.0,-0.16192670934623238,-0.18539434864985738
0.0,-0.25301581814623064,-0.28147172265285947
0.0,-0.34410492694623357,-0.3752010957195291
0.0,-0.4351940357462323,-0.4689304687861944
0.0,-0.5277494081521114,-0.5641261053846941
0.0,-0.6241190452187765,-0.663136006451359
0.0,-0.6951956361392113,-0.7331872024681685
0.0,-0.7004761644058778,-0.7279066744681686
0.0,-0.7057566926725446,-0.7255586735318316
0.0,-0.5981077125695652,-0.745212047893242
0.0,-0.4581737192362338,-0.7689744238932417
0.0,-0.3182397259029004,-0.7927367998932418
0.0,-0.2101226617304593,-0.8116595165954945
0.0,-0.1942810774637924,-0.8275011005954948
0.0,-0.17843949319712593,-0.8433426845954944
0.0,-0.16259790893045903,-0.8591842685954948
0.0,-0.1606858283642849,-0.8720933256058779
0.0,-0.19500926063095222,-0.8773738538725446
0.0,-0.22933269289761782,-0.8826543821392113
0.0,-0.2636561251642838,-0.8879349104058778
0.0,-0.1973696318641798,-0.8952687024384604
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
