rating,int_action_audio,acc_action_audio
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.04290429039999992,-0.04950495053333341
0.0,-0.10322769657262697,-0.11910888083346194
0.0,-0.1890362773726271,-0.21811878190012862
0.0,-0.2748448581726271,-0.3171286829667952
0.0,-0.360653438972627,-0.41613858403346177
0.0,-0.44646201977262706,-0.5151484851001287
0.0,-0.5322706005726271,-0.6141583861667953
0.0,-0.6180791813726269,-0.7131682872334619
0.0,-0.643564356,-0.7425742579999999
0.0,-0.644100328788007,-0.7366785572777899
0.0,-0.646740592788007,-0.7076356530111232
0.0,-0.6493808567880069,-0.6785927487444567
0.0,-0.652021120788007,-0.6495498444777899
0.0,-0.6546613847880071,-0.6205069402111232
0.0,-0.6573016487880071,-0.5914640359444566
0.0,-0.659941912788007,-0.5624211316777901
0.0,-0.5419353644427529,-0.5649320089947087
0.0,-0.37110236205474595,-0.6011907458502521
0.0,-0.1994852004547461,-0.646075234116919
0.0,-0.027868038854745977,-0.6909597223835856
0.0,0.14374912274525428,-0.7358442106502523
0.0,0.315366284345254,-0.7807286989169188
0.0,0.4869834459452545,-0.8256131871835857
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.026324576143381365,-0.05965618511104367
0.0,-0.07973143258517439,-0.17307554864831728
0.0,-0.13385684511850784,-0.2905672977149838
0.0,-0.1879822576518413,-0.4080590467816505
0.0,-0.242107670185175,-0.525550795848318
0.0,-0.31164831979737173,-0.6404733387784216
0.0,-0.3816153165973717,-0.7553248238450883
0.0,-0.4515823133973724,-0.8701763089117557
0.0,-0.4688805838788639,-0.8706981198634377
0.0,-0.48472216814553065,-0.8680578558634376
0.0,-0.3387037639923406,-0.8577099734537508
0.0,-0.18820871439234282,-0.8471489174537506
0.0,-0.03021921984681015,-0.8378369355903132
0.0,0.13611741401985683,-0.8299161435903131
0.0,0.30245404788652364,-0.821995351590313
0.0,0.46879068175318994,-0.8140745595903133
0.0,0.6274196969506798,-0.8189997985326147
0.0,0.7071438670641567,-0.8280275492089683
0.0,0.6992230747974898,-0.841228869475635
0.0,0.6913022825308229,-0.8544301897423019
0.0,0.66214722981644,-0.8651333616096872
0.0,0.6093419492831069,-0.8730541536096871
0.0,0.5565366687497731,-0.8809749456096873
0.0,0.5074786107522837,-0.8826503668007188
0.0,0.44635615845799237,-0.851139281413929
0.0,0.36714823765799337,-0.7904132086139299
0.0,0.2879403168579921,-0.7296871358139291
0.0,0.20873239605799326,-0.6689610630139299
0.0,0.17320097983904303,-0.6133734027465444
0.0,0.1388775473057099,-0.5579278582132112
0.0,0.10455411477237661,-0.5024823136798777
0.0,0.07023068223904318,-0.4470367691465444
0.0,0.023061219282387812,-0.4943594711136644
0.0,-0.024463532984279654,-0.5445244876469986
0.0,-0.07198828525094556,-0.594689504180331
0.0,-0.11951303751761301,-0.6448545207136651
0.0,-0.1670377897842789,-0.6950195372469977
0.0,-0.21456254205094552,-0.745184553780331
0.0,-0.26208729431761213,-0.7953495703136643
0.0,-0.28712871199999995,-0.821782178
0.0,-0.310251567488551,-0.7909517041017621
0.0,-0.33401394375521776,-0.7592685358350955
0.0,-0.3577763200218847,-0.7275853675684283
0.0,-0.381538696288551,-0.695902199301762
0.0,-0.4053010725552181,-0.6642190310350949
0.0,-0.3716060380353919,-0.6287886403587423
0.0,-0.2739162692353902,-0.5891846800920749
0.0,-0.164984833080171,-0.5645696095903129
0.0,-0.1899774390950091,-0.42561930332818393
0.0,-0.21902034336167603,-0.2830450459948487
0.0,-0.2480632476283425,-0.14047078866151735
0.0,-0.1691994931214299,-0.17003334403480097
0.0,-0.087351308321431,-0.20435677630146715
0.0,-0.123686606841259,-0.24638782697782147
0.0,-0.16329056710792458,-0.2886320512444867
0.0,-0.13169730095975551,-0.3945790571066164
0.0,-0.020806211893087435,-0.5714767467066189
0.0,0.09008487717357795,-0.7483744363066164
0.0,0.14851485199999984,-0.841584158
0.0,0.14851485199999984,-0.841584158
0.0,0.14851485199999984,-0.841584158
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.019221702552945034,-0.0658252650110144
0.0,0.0449852647933389,-0.14495252015141374
0.0,0.08062882906000567,-0.25980400521808034
0.0,0.11627239332667216,-0.3746554902847471
0.0,0.1519159575933395,-0.48950697535141574
0.0,0.18755952186000557,-0.6043584604180805
0.0,0.2232030861266729,-0.7192099454847489
0.0,0.2588466503933388,-0.8340614305514138
0.0,0.26732673199999996,-0.861386138
0.0,0.26732673199999996,-0.861386138
0.0,0.2773872812612905,-0.8633982478116136
0.0,0.29058860152795746,-0.8660385118116135
0.0,0.3037899217946239,-0.8686787758116136
0.0,0.3169912420612906,-0.8713190398116136
0.0,0.24165972960084717,-0.8276807777380566
0.0,0.1386894325341788,-0.7695949692047221
0.0,0.03571913546751375,-0.7115091606713898
0.0,-0.0707110507271102,-0.6527313743264429
0.0,-0.18688266806044368,-0.5920053017931096
0.0,-0.303054285393777,-0.5312792292597763
0.0,-0.42268579178517796,-0.46986117891482954
0.0,-0.5216117050580675,-0.42241033218838664
0.0,-0.5348130250580679,-0.4197700681883866
0.0,-0.5258710548767658,-0.42128167112795756
0.0,-0.4545839260767668,-0.43448299139462393
0.0,-0.38329679727676585,-0.4476843116612907
0.0,-0.3120096684767658,-0.4608856319279574
0.0,-0.24072253967676574,-0.47408695219462416
0.0,-0.15937486181869828,-0.4893003822729043
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.007433721232586237,-0.06149714793190782
0.0,0.02195517349925282,-0.18162916126524137
0.0,0.036476625765919125,-0.30176117459857094
0.0,0.05099807803258614,-0.42189318793190794
0.0,0.10471551453339913,-0.5406736154748956
0.0,0.19580462333340193,-0.6581653645415657
0.0,0.2868937321333991,-0.7756571136082289
0.0,0.3778098458341489,-0.891717721409658
0.0,0.4543775023674826,-0.8890774571429914
0.0,0.5309451589008131,-0.8864371928763246
0.0,0.607512815434149,-0.8837969286096579
0.0,0.683168316,-0.8811881180000001
0.0,0.683168316,-0.8811881180000001
