rating,int_action_audio,acc_action_audio
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.04290429039999992,-0.04950495053333341
0.0,-0.10543079508665983,-0.12165091758410952
0.0,-0.19123937588665982,-0.22066081865077622
0.0,-0.27704795668665994,-0.31967071971744276
0.0,-0.3628565374866598,-0.4186806207841093
0.0,-0.44866511828665984,-0.5176905218507761
0.0,-0.5344736990866599,-0.6167004229174428
0.0,-0.6202822798866596,-0.7157103239841094
0.0,-0.643564356,-0.7425742579999999
0.0,-0.6441681164339605,-0.7359328931654534
0.0,-0.6468083804339606,-0.7068899888987866
0.0,-0.6494486444339606,-0.6778470846321202
0.0,-0.6520889084339606,-0.6488041803654534
0.0,-0.6547291724339607,-0.6197612760987866
0.0,-0.6573694364339607,-0.5907183718321201
0.0,-0.6600097004339607,-0.5616754675654535
0.0,-0.537596955060641,-0.5653387348704306
0.0,-0.3666961650266804,-0.6023431358383106
0.0,-0.19507900342668053,-0.6472276241049773
0.0,-0.0234618418266804,-0.6921121123716439
0.0,0.14815531977331986,-0.7369966006383106
0.0,0.3197724813733197,-0.7818810889049772
0.0,0.49138964297331994,-0.826765577171644
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.02959250185453115,-0.06423738202468542
0.0,-0.08371791438786431,-0.18172913109135222
0.0,-0.13784332692119775,-0.29922088015801873
0.0,-0.1919687394545312,-0.41671262922468544
0.0,-0.24683457996996894,-0.5340809736297464
0.0,-0.3168015767699683,-0.6489324586964123
0.0,-0.38676857356996824,-0.7637839437630788
0.0,-0.45420577478210417,-0.8731439213383934
0.0,-0.4700473590487706,-0.8705036573383933
0.0,-0.4781144495469701,-0.8674931793535734
0.0,-0.32761939994697015,-0.8569321233535735
0.0,-0.1771243503469725,-0.8463710673535735
0.0,-0.017968080631533212,-0.8372535480151803
0.0,0.14836855323513376,-0.8293327560151801
0.0,0.31470518710180045,-0.82141196401518
0.0,0.4806716069711831,-0.8141081953356775
0.0,0.639087448571183,-0.8193887236023439
0.0,0.7065604794693828,-0.8289998618538306
0.0,0.698639687202716,-0.8422011821204972
0.0,0.6907188949360494,-0.8554025023871642
0.0,0.6582579792762724,-0.8657167491848202
0.0,0.6054526987429392,-0.87363754118482
0.0,0.5526474182096055,-0.8815583331848202
0.0,0.5041727478068898,-0.8822614417309896
0.0,0.44052228264774074,-0.8466666432789876
0.0,0.36131436184774174,-0.7859405704789885
0.0,0.28210644104774046,-0.7252144976789876
0.0,0.20499639950751886,-0.6647352342146655
0.0,0.17067296697418555,-0.6092896896813323
0.0,0.1363495344408524,-0.5538441451479991
0.0,0.10202610190751912,-0.4983986006146657
0.0,0.06708564607861618,-0.4478892425954545
0.0,0.019560893811949427,-0.49805425912878787
0.0,-0.027963858454718035,-0.5482192756621219
0.0,-0.07548861072138394,-0.5983842921954544
0.0,-0.12301336298805139,-0.6485493087287886
0.0,-0.17053811525471743,-0.6987143252621213
0.0,-0.2180628675213839,-0.7488793417954543
0.0,-0.2655876197880507,-0.7990443583287877
0.0,-0.2882393539669238,-0.8203013220482562
0.0,-0.31200173023359057,-0.7886181537815895
0.0,-0.33576410650025723,-0.756934985514923
0.0,-0.3595264827669243,-0.7252518172482557
0.0,-0.38328885903359067,-0.6935686489815894
0.0,-0.40705123530025766,-0.6618854807149225
0.0,-0.3644109245498299,-0.6258717024634367
0.0,-0.2667211557498284,-0.5862677421967696
0.0,-0.16307362262347097,-0.5576925842109186
0.0,-0.19211652689013717,-0.41511832687758743
0.0,-0.22115943115680423,-0.2725440695442519
0.0,-0.2450193395861352,-0.13823792461335047
0.0,-0.1631711547861339,-0.17256135688001778
0.0,-0.08699958446989725,-0.20725500313150405
0.0,-0.1266035447365644,-0.24949922739817126
0.0,-0.16620750500323012,-0.2917434516648366
0.0,-0.12352987482933145,-0.40760804640242965
0.0,-0.012638785762663219,-0.5845057360024325
0.0,0.09825230330400203,-0.7614034256024297
0.0,0.14851485199999984,-0.841584158
0.0,0.14851485199999984,-0.841584158
0.0,0.14851485199999984,-0.841584158
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.019011529688685014,-0.06456422783145797
0.0,0.046245974614317335,-0.14901480735968023
0.0,0.0818895388809841,-0.26386629242634696
0.0,0.11753310314765059,-0.37871777749301366
0.0,0.15317666741431793,-0.4935692625596825
0.0,0.188820231680984,-0.608420747626347
0.0,0.22446379594765134,-0.7232722326930157
0.0,0.26010736021431724,-0.8381237177596803
0.0,0.26732673199999996,-0.861386138
0.0,0.26732673199999996,-0.861386138
0.0,0.2778542108305544,-0.86349163372358
0.0,0.2910555310972214,-0.86613189772358
0.0,0.3042568513638878,-0.8687721617235798
0.0,0.3174581716305548,-0.8714124257235799
0.0,0.2380176789964294,-0.8256262876559316
0.0,0.13504738192976076,-0.7675404791225973
0.0,0.03207708486309599,-0.7094546705892649
0.0,-0.07482003090079203,-0.6505834983323517
0.0,-0.19099164823412537,-0.5898574257990183
0.0,-0.3071632655674587,-0.5291313532656851
0.0,-0.4272617015186917,-0.4676199170087718
0.0,-0.5220786346178996,-0.4223169462764203
0.0,-0.5352799546179,-0.41967668227642024
0.0,-0.5233496352253768,-0.4217486006972216
0.0,-0.45206250642537776,-0.4349499209638879
0.0,-0.38077537762537694,-0.44815124123055466
0.0,-0.30948824882537707,-0.4613525614972215
0.0,-0.23820112002537697,-0.47455388176388813
0.0,-0.15638651260747735,-0.4898606977541347
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.008471375414589772,-0.07008137792066606
0.0,0.022992827681256357,-0.1902133912539996
0.0,0.03751427994792266,-0.31034540458732907
0.0,0.05203573221458981,-0.4304774179206662
0.0,0.11122443615815072,-0.549069181051336
0.0,0.20231354495815296,-0.6665609301180055
0.0,0.2934026537581505,-0.784052679184669
0.0,0.3832811132768964,-0.8915290569973395
0.0,0.45984876981023004,-0.8888887927306729
0.0,0.5364164263435609,-0.8862485284640061
0.0,0.6129840828768965,-0.8836082641973395
0.0,0.683168316,-0.8811881180000001
0.0,0.683168316,-0.8811881180000001
