rating,int_action_audio,acc_action_audio
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.04290429039999992,-0.04950495053333341
0.0,-0.10290129678268656,-0.11873226569067696
0.0,-0.18870987758268667,-0.2177421667573435
0.0,-0.2745184583826867,-0.3167520678240102
0.0,-0.3603270391826866,-0.4157619688906767
0.0,-0.44613561998268664,-0.5147718699573436
0.0,-0.5319442007826867,-0.6137817710240102
0.0,-0.6177527815826865,-0.7127916720906768
0.0,-0.643564356,-0.7425742579999999
0.0,-0.6440902857176408,-0.736789031052831
0.0,-0.6467305497176409,-0.7077461267861643
0.0,-0.6493708137176409,-0.6787032225194978
0.0,-0.652011077717641,-0.649660318252831
0.0,-0.6546513417176409,-0.6206174139861643
0.0,-0.657291605717641,-0.5915745097194978
0.0,-0.6599318697176408,-0.5625316054528312
0.0,-0.5425781209522677,-0.5648717505725124
0.0,-0.3717551616346267,-0.6010200136530146
0.0,-0.20013800003462678,-0.6459045019196813
0.0,-0.028520838434626654,-0.690788990186348
0.0,0.1430963231653736,-0.7356734784530147
0.0,0.31471348476537314,-0.7805579667196813
0.0,0.4863306463653737,-0.825442454986348
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
0.0,0.623762376,-0.861386138
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.026344723645671593,-0.05963133788713194
0.0,-0.07977146460068724,-0.1731624474136315
0.0,-0.13389687713402068,-0.290654196480298
0.0,-0.18802228966735413,-0.4081459455469647
0.0,-0.24214770220068785,-0.5256376946136322
0.0,-0.31170006850043364,-0.6405582847625106
0.0,-0.3816670653004335,-0.7554097698291771
0.0,-0.4516340621004343,-0.8702612548958446
0.0,-0.4688923005664129,-0.8706961670822123
0.0,-0.48473388483307955,-0.8680559030822124
0.0,-0.3385924554613158,-0.8577021623288497
0.0,-0.1880974058613181,-0.8471411063288496
0.0,-0.030096194628236362,-0.8378310772466372
0.0,0.1362404392384306,-0.829910285246637
0.0,0.30257707310509746,-0.8219894932466372
0.0,0.4689137069717637,-0.8140687012466372
0.0,0.6275368638253803,-0.8190037040952625
0.0,0.7071380087202834,-0.8280373131152919
0.0,0.6992172164536166,-0.8412386333819586
0.0,0.69129642418695,-0.8544399536486256
0.0,0.6621081741915398,-0.8651392199533631
0.0,0.6093028936582067,-0.8730600119533629
0.0,0.556497613124873,-0.8809808039533631
0.0,0.5074454134712567,-0.8826464612380711
0.0,0.44629757502064193,-0.8510943674451558
0.0,0.36708965422064294,-0.7903682946451567
0.0,0.2878817334206417,-0.7296422218451556
0.0,0.208673812620643,-0.6689161490451565
0.0,0.17317559368271987,-0.613332394340419
0.0,0.13885216114938673,-0.5578868498070857
0.0,0.10452872861605343,-0.5024413052737522
0.0,0.07020529608272,-0.4469957607404189
0.0,0.023026069220135382,-0.4943965739573393
0.0,-0.02449868304653194,-0.5445615904906734
0.0,-0.07202343531319798,-0.5947266070240059
0.0,-0.1195481875798653,-0.6448916235573401
0.0,-0.16707293984653135,-0.6950566400906727
0.0,-0.21459769211319796,-0.745221656624006
0.0,-0.26212244437986454,-0.7953866731573394
0.0,-0.28712871199999995,-0.821782178
0.0,-0.3102691425197759,-0.7909282707268613
0.0,-0.3340315187864425,-0.7592451024601948
0.0,-0.35779389505310943,-0.7275619341935275
0.0,-0.3815562713197759,-0.6958787659268615
0.0,-0.40531864758644287,-0.6641955976601943
0.0,-0.3715337851294646,-0.6287593486401657
0.0,-0.2738440163294628,-0.5891553883734985
0.0,-0.1648950051430188,-0.5645637512466369
0.0,-0.1899989196886844,-0.42551385314103224
0.0,-0.21904182395535143,-0.28293959580769695
0.0,-0.2480847282220178,-0.14036533847436558
0.0,-0.1691389569028543,-0.1700587301909269
0.0,-0.08729077210285538,-0.20438216245759322
0.0,-0.12371589855983543,-0.2464190714776234
0.0,-0.16331985882650116,-0.2886632957442886
0.0,-0.1316152841475045,-0.39470989344989404
0.0,-0.020724195080836408,-0.5716075830498965
0.0,0.09016689398582897,-0.7485052726498941
0.0,0.14851485199999984,-0.841584158
0.0,0.14851485199999984,-0.841584158
0.0,0.14851485199999984,-0.841584158
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.019021406642962688,-0.06462348955684191
0.0,0.04620956215487666,-0.148897478323493
0.0,0.08185312642154344,-0.26374896339015963
0.0,0.11749669068820992,-0.3786004484568264
0.0,0.15314025495487726,-0.4934519335234952
0.0,0.18878381922154333,-0.6083034185901597
0.0,0.22442738348821067,-0.7231549036568284
0.0,0.2600709477548766,-0.8380063887234931
0.0,0.26732673199999996,-0.861386138
0.0,0.26732673199999996,-0.861386138
0.0,0.2778407247342938,-0.8634889365043823
0.0,0.29104204500096076,-0.8661292005043824
0.0,0.30424336526762713,-0.8687694645043823
0.0,0.3174446855342941,-0.8714097285043824
0.0,0.2381228705462273,-0.8256856264788247
0.0,0.13515257347955867,-0.7675998179454901
0.0,0.03218227641289388,-0.7095140094121579
0.0,-0.07470135325473351,-0.6506455343744423
0.0,-0.19087297058806685,-0.589919461841109
0.0,-0.30704458792140016,-0.5291933893077758
0.0,-0.427129537776645,-0.46768465027006023
0.0,-0.5220651485219114,-0.4223196434956179
0.0,-0.5352664685219117,-0.41967937949561784
0.0,-0.5234224601445306,-0.4217351146009609
0.0,-0.4521353313445315,-0.4349364348676273
0.0,-0.3808482025445307,-0.44813775513429405
0.0,-0.3095610737445307,-0.46133907540096075
0.0,-0.2382739449445306,-0.4745403956676275
0.0,-0.15647282362261933,-0.48984451443867644
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.008478322362082196,-0.07013884812223069
0.0,0.022999774628748783,-0.19027086145556424
0.0,0.03752122689541508,-0.31040287478889367
0.0,0.05204267916208209,-0.4305348881222308
0.0,0.11126801246473064,-0.5491253881714339
0.0,0.20235712126473288,-0.6666171372381036
0.0,0.2934462300647306,-0.784108886304767
0.0,0.3833177426359839,-0.8915277939158729
0.0,0.4598853991693176,-0.8888875296492063
0.0,0.5364530557026483,-0.8862472653825395
0.0,0.6130207122359841,-0.8836070011158729
0.0,0.683168316,-0.8811881180000001
0.0,0.683168316,-0.8811881180000001
