rating,int_action_audio,acc_action_audio
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.03630363039999992,-0.05874587453333333
0.0,0.08902913405196458,-0.1440653257319417
0.0,0.16163639485196454,-0.26155707479860835
0.0,0.23424365565196467,-0.37904882386527505
0.0,0.3068509164519645,-0.49654057293194165
0.0,0.37945817725196435,-0.6140323219986085
0.0,0.4520654380519642,-0.7315240710652751
0.0,0.5246726988519643,-0.8490158201319415
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5391800247528059,-0.8811881180000001
0.0,0.5154176484861392,-0.8811881180000001
0.0,0.4916552722194726,-0.8811881180000001
0.0,0.4678928959528059,-0.8811881180000001
0.0,0.44413051968613926,-0.8811881180000001
0.0,0.42036814341947265,-0.8811881180000001
0.0,0.396605767152806,-0.8811881180000001
0.0,0.29998633132250035,-0.8505114614741207
0.0,0.19314954136969434,-0.8082672372074541
0.0,0.09281950830302776,-0.7660230129407875
0.0,-0.017096979867461785,-0.7237787886741208
0.0,-0.13062833293412837,-0.681534564407454
0.0,-0.24415968600079552,-0.6392903401407871
0.0,-0.35769103906746225,-0.5970461158741206
0.0,-0.44853034910382283,-0.564356436
0.0,-0.4617316691038228,-0.564356436
0.0,-0.4749329891038229,-0.564356436
0.0,-0.48514851400000003,-0.564356436
0.0,-0.48514851400000003,-0.564356436
0.0,-0.48514851400000003,-0.564356436
0.0,-0.48514851400000003,-0.564356436
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.028855489586875935,-0.057219330422768735
0.0,-0.05548472993948437,-0.12206640573877493
0.0,-0.10168935047281806,-0.22371657080544238
0.0,-0.07017616394090254,-0.3346188556718326
0.0,-0.005489695407569286,-0.44947034073849923
0.0,0.059196773125763116,-0.5643218258051642
0.0,0.12388324165909709,-0.6791733108718319
0.0,0.1885697101924305,-0.7940247959384986
0.0,0.18386527966715946,-0.7969256303071548
0.0,0.14954184740049314,-0.7520411417738215
0.0,0.09294615260191065,-0.7045051934407641
0.0,-0.0522683687314229,-0.6464193849074309
0.0,-0.19748289006475617,-0.5883335763740976
0.0,-0.32789401953163905,-0.532098191800709
0.0,-0.4519864285983049,-0.476652647267376
0.0,-0.5522156992532228,-0.41749505896087036
0.0,-0.5574962272532228,-0.3435676661608704
0.0,-0.5627767552532228,-0.26964027336087026
0.0,-0.5680572832532228,-0.19571288056087
0.0,-0.5733378112532228,-0.12178548776086999
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.04614113427224211,-0.055557692399561064
0.0,-0.1108276028055758,-0.13344548119956187
0.0,-0.1755140713389082,-0.21133326999956054
0.0,-0.2142942786233546,-0.29823193231205763
0.0,-0.15752860209002095,-0.41836394564539175
0.0,-0.10076292555668757,-0.5384959589787252
0.0,-0.04399724902335422,-0.6586279723120586
0.0,-0.0675992528065649,-0.7395464482163505
0.0,-0.07816030907323153,-0.7501075042163505
0.0,-0.08872136533989845,-0.7606685602163507
0.0,-0.09928242160656481,-0.7712296162163504
0.0,-0.19647581165545178,-0.7516576864371868
0.0,-0.3284890129887852,-0.7199745179038534
0.0,-0.38140312688958206,-0.7033578422601019
0.0,-0.3743662595007961,-0.6995549411562487
0.0,-0.2634751704341285,-0.7206770534229154
0.0,-0.15258408136746168,-0.7417991656895822
0.0,-0.04169299230079517,-0.7629212779562488
0.0,0.03718179958950074,-0.7896933249851784
0.0,0.1031884003895,-0.818736229251845
0.0,0.14554145829029608,-0.8432736967622628
0.0,0.10065697002362953,-0.8511944887622629
0.0,0.05577248175696283,-0.8591152807622628
0.0,0.06550403009614683,-0.861386138
0.0,0.0971871986294805,-0.861386138
0.0,0.13844442020585077,-0.8596965992377372
0.0,0.21501207700585126,-0.8517758072377372
0.0,0.2915797338058499,-0.8438550152377373
0.0,0.3681473906058514,-0.8359342232377374
0.0,0.3882156992125789,-0.7809306411717841
0.0,0.3692432270067266,-0.7086927874007128
0.0,0.29003530620672907,-0.6426861868673817
0.0,0.21082738540672877,-0.5766795863340479
0.0,0.13161946460672752,-0.5106729858007137
0.0,0.10137764546010189,-0.5011657334606524
0.0,0.09081658919343497,-0.5143670537273194
0.0,0.09715092072004054,-0.5416478637932723
0.0,0.16579778525337488,-0.6208557845932733
0.0,0.20431166419775693,-0.6944137704407936
0.0,0.2307143044644242,-0.7657008989741283
0.0,0.2571169447310909,-0.8369880275074615
0.0,0.2067276324653028,-0.8781965871355765
0.0,0.07735469513196719,-0.8517939468689093
0.0,-0.052018242201364445,-0.8253913066022429
0.0,-0.18139117953470119,-0.7989886663355756
0.0,-0.3017532434124148,-0.7742755648880535
0.0,-0.388881956479083,-0.7557937168880532
0.0,-0.4760106695457498,-0.7373118688880534
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.03390875568694156,-0.06971086922374355
0.0,0.10041599369459789,-0.16509070152120656
0.0,0.17830378249459541,-0.29314350685453605
0.0,0.2561915712945955,-0.42119631218786924
0.0,0.3340793600945969,-0.549249117521205
0.0,0.4119671488945954,-0.6773019228545359
0.0,0.4898549376945968,-0.8053547281878717
0.0,0.5677427264945953,-0.9334075335212026
0.0,0.584158416,-0.96039604
0.0,0.584158416,-0.96039604
0.0,0.494555017106691,-0.8749602410160613
0.0,0.38102366404002824,-0.7667094159493979
0.0,0.29498435757340874,-0.6821322977093541
0.0,0.27650250930674175,-0.655729657442687
0.0,0.2580206610400752,-0.6293270171760207
0.0,0.2395388127734084,-0.6029243769093536
0.0,0.2302209800400911,-0.5818674124026121
0.0,0.276260022400067,-0.6052570068532174
0.0,0.4029926954667297,-0.7055870399198809
0.0,0.5297253685333965,-0.8059170729865476
0.0,0.5814412426000157,-0.8416493068265913
0.0,0.6131244108666823,-0.8601311550932581
0.0,0.6281371794958701,-0.8744454032400916
0.0,0.6386982357625365,-0.8876467232400913
0.0,0.6242536923625204,-0.886261443346833
0.0,0.603131580362521,-0.8809809150801665
