rating,int_action_audio,acc_action_audio
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.03630363039999992,-0.05874587453333333
0.0,0.08867083564138482,-0.14348553375958262
0.0,0.1612780964413848,-0.26097728282624943
0.0,0.23388535724138493,-0.37846903189291603
0.0,0.3064926180413846,-0.49596078095958257
0.0,0.37909987884138474,-0.6134525300262494
0.0,0.4517071396413846,-0.7309442790929159
0.0,0.5243144004413847,-0.8484360281595826
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5445544559999999,-0.8811881180000001
0.0,0.5392972860508377,-0.8811881180000001
0.0,0.5155349097841713,-0.8811881180000001
0.0,0.4917725335175044,-0.8811881180000001
0.0,0.4680101572508377,-0.8811881180000001
0.0,0.44424778098417106,-0.8811881180000001
0.0,0.4204854047175044,-0.8811881180000001
0.0,0.3967230284508378,-0.8811881180000001
0.0,0.3005986958785965,-0.8507199260029316
0.0,0.1936446446277587,-0.808475701736265
0.0,0.093314611561092,-0.7662314774695983
0.0,-0.01653673144455567,-0.7239872532029316
0.0,-0.13006808451122198,-0.6817430289362649
0.0,-0.243599437577889,-0.6394988046695981
0.0,-0.3571307906445557,-0.5972545804029314
0.0,-0.4484652039389807,-0.564356436
0.0,-0.4616665239389806,-0.564356436
0.0,-0.4748678439389808,-0.564356436
0.0,-0.48514851400000003,-0.564356436
0.0,-0.48514851400000003,-0.564356436
0.0,-0.48514851400000003,-0.564356436
0.0,-0.48514851400000003,-0.564356436
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.026057934678730278,-0.05411004795973937
0.0,-0.062250685900774844,-0.13695150883799442
0.0,-0.10845530643410854,-0.23860167390466203
0.0,-0.06070382562633512,-0.3514370890233927
0.0,0.003982642906998137,-0.46628857409005925
0.0,0.06866911144033054,-0.5811400591567244
0.0,0.13335557997366437,-0.6959915442233915
0.0,0.1980420485069976,-0.8108430292900581
0.0,0.1788391409720249,-0.7903529873710986
0.0,0.14451570870535846,-0.7454684988377651
0.0,0.07168171963091793,-0.6959994202523672
0.0,-0.0735328017024156,-0.6379136117190339
0.0,-0.21874732303574887,-0.5798278031857005
0.0,-0.3460654440598375,-0.5239790446627801
0.0,-0.4701578531265029,-0.4685335001294473
0.0,-0.5529889513541589,-0.40666952943061574
0.0,-0.558269479354159,-0.33274213663061575
0.0,-0.5635500073541589,-0.2588147438306157
0.0,-0.5688305353541591,-0.18488735103061502
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.05770737272094834,-0.06948438770275345
0.0,-0.12239384125428174,-0.1473721765027537
0.0,-0.18708030978761414,-0.2252599653027525
0.0,-0.2041443142587316,-0.31971208949238744
0.0,-0.1473786377253977,-0.4398441028257221
0.0,-0.09061296119206431,-0.5599761161590555
0.0,-0.03384728465873096,-0.680108129492389
0.0,-0.06948761829969015,-0.7414348136617944
0.0,-0.08004867456635666,-0.7519958696617944
0.0,-0.09060973083302343,-0.7625569256617944
0.0,-0.10117078709968993,-0.7731179816617942
0.0,-0.2200803799619058,-0.7459925900054928
0.0,-0.35209358129523904,-0.7143094214721595
0.0,-0.3851798578281511,-0.7014694767669768
0.0,-0.35453842213291054,-0.7033316720948177
0.0,-0.24364733306624345,-0.7244537843614843
0.0,-0.13275624399957664,-0.7455758966281512
0.0,-0.021865154932910115,-0.7666980088948178
0.0,0.04898408376656832,-0.7948863300078302
0.0,0.11499068456656801,-0.8239292342744968
0.0,0.13751590509947845,-0.8446899708463457
0.0,0.09263141683281177,-0.8526107628463457
0.0,0.04774692856614507,-0.8605315548463457
0.0,0.07116912652784095,-0.861386138
0.0,0.10285229506117446,-0.861386138
0.0,0.15213506982836278,-0.8582803251536544
0.0,0.22870272662836272,-0.8503595331536542
0.0,0.3052703834283622,-0.8424387411536542
0.0,0.38183804022836254,-0.8345179491536544
0.0,0.38774360785121786,-0.767712082958315
0.0,0.3550804860228533,-0.6968905032713257
0.0,0.27587256522285586,-0.6308839027379944
0.0,0.19666464442285714,-0.5648773022046624
0.0,0.11745672362285532,-0.49887070167132735
0.0,0.09948927996697676,-0.5035261903151386
0.0,0.08892822370030999,-0.5167275105818054
0.0,0.10942529621078805,-0.5558106047771446
0.0,0.1780721607441228,-0.6350185255771466
0.0,0.209032577859048,-0.7071602372929027
0.0,0.23543521812571483,-0.7784473658262366
0.0,0.2618378583923817,-0.8497344943595699
0.0,0.18359515552020825,-0.8734756734742853
0.0,0.054222218186874185,-0.8470730332076185
0.0,-0.07515071914645603,-0.8206703929409526
0.0,-0.20452365647979562,-0.7942677526742845
0.0,-0.3173322585280522,-0.7709709253585266
0.0,-0.40446097159471955,-0.7524890773585265
0.0,-0.4915896846613862,-0.7340072293585267
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.045716756903415076,-0.07516144780097207
0.0,0.12360454570341715,-0.20321425313430866
0.0,0.20149233450341497,-0.3312670584676388
0.0,0.2793801233034148,-0.45931986380097134
0.0,0.357267912103417,-0.5873726691343087
0.0,0.4351557009034147,-0.7154254744676382
0.0,0.5130434897034172,-0.8434782798009755
0.0,0.584158416,-0.96039604
0.0,0.584158416,-0.96039604
0.0,0.5742861079528211,-0.9509829090669804
0.0,0.46075475488615153,-0.8427320840003111
0.0,0.34722340181948796,-0.7344812589336471
0.0,0.289481989277254,-0.6742717716060153
0.0,0.2710001410105869,-0.6478691313393478
0.0,0.2525182927439207,-0.6214664910726819
0.0,0.23403644447725355,-0.5950638508060143
0.0,0.2341512430520649,-0.5795092545954279
0.0,0.3139905476325805,-0.6351270060617832
0.0,0.4407232206992438,-0.7354570391284474
0.0,0.5591907056414778,-0.8286698268560794
0.0,0.5908738739081443,-0.847151675122746
0.0,0.6207203337181733,-0.865174346252065
0.0,0.6312813899848405,-0.8783756662520653
0.0,0.6390873835433629,-0.8899698663293191
0.0,0.6179652715433619,-0.8846893380626522
0.0,0.5968431595433629,-0.8794088097959856
